shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
mena-other,WATAR.SHJ.ae,WATAR SHJ,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
mena-other,Wedotv.Big.Stories.ae,Wedotv Big Stories,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
mena-other,West.Elbalad.Zaman.ae,West Elbalad Zaman,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
mena-other,World.Fishing.Network.ae,World Fishing Network,REVIEW,92,0,98,47.93,48.95,0,98,0.0,100.0,0.0,ae,,EMPTY_DESC=98(100%),Night Stalking Florida Crappie,Winnebago System Migration: Trolling the Upper Lakes on Bago'
mena-other,Wousta from Al Dhaid.sa,Wousta from Al Dhaid.sa,REVIEW,84,0,47,47.0,47.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,الوسطى من الذيد,الوسطى من الذيد
mena-other,WTV.eg,WTV.eg,REVIEW,92,0,63,47.0,48.0,0,63,77.8,22.2,0.0,eg,,EMPTY_DESC=63(100%),برنامج تريندينج,Omla Nadra
mena-other,Yalla.Mosar3a.ae,Yalla Mosar3a,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
mena-other,Zarok.TV.ae,Zarok TV,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
mena-other,Zee Aflam.sa,Zee Aflam.sa,PASS,100,1,27,51.0,51.0,0,0,100.0,0.0,100.0,sa,,,كيساري,غودباي
mena-other,Zee Alwan.sa,Zee Alwan.sa,PASS,100,1,47,47.0,47.0,0,0,100.0,0.0,100.0,sa,,,رحلة لاكشمي:الحلقة 43,الساحرات الأربعة:الحلقة 4
mena-other,Zekrayat.sa,Zekrayat.sa,PASS,100,1,56,46.0,46.0,0,0,100.0,0.0,100.0,sa,,,الفتى النبيل,المناهل
mena-other,Çira.TV.ae,Çira TV,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
mena-other,أبو ظبي.eg,أبو ظبي.eg,REVIEW,92,0,19,14.5,14.5,0,11,84.2,21.1,100.0,eg,,EMPTY_DESC=11(58%),برنامج بيوتنا,internatiol news 2026
mena-other,أو إس إن شو كايس.eg,أو إس إن شو كايس.eg,PASS,100,1,67,44.92,44.92,0,0,0.0,100.0,100.0,eg,,,2 Dope Queens,After the Thrones
mena-other,أو إس إن فاميلي موفيز.eg,أو إس إن فاميلي موفيز.eg,PASS,100,1,9,13.83,13.83,0,0,0.0,100.0,100.0,eg,,,The Lorax,Alvin and the Chipmunks: The Road Chip
mena-other,أو إس إن كرايم.eg,أو إس إن كرايم.eg,REVIEW,92,0,52,44.75,44.75,0,0,0.0,100.0,100.0,eg,,LOW_TITLE_DIVERSITY=15%,Murder in a Small Town S2,Murder in a Small Town S2
mena-other,أو إس إن كوميدي.eg,أو إس إن كوميدي.eg,REVIEW,92,0,85,37.67,37.67,0,0,0.0,100.0,100.0,eg,,LOW_TITLE_DIVERSITY=9%,Friends S9,Friends S9
mena-other,أو إس إن كيدز.eg,أو إس إن كيدز.eg,PASS,100,1,62,14.42,14.42,0,0,3.2,96.8,100.0,eg,,,The Mighty Ones S2,Lego City Adventures
mena-other,أو إس إن موفيز أكشن.eg,أو إس إن موفيز أكشن.eg,PASS,100,1,7,13.75,13.75,0,0,0.0,100.0,100.0,eg,,,Superman IV: The Quest for Peace,Superman
mena-other,أو إس إن موفيز بريميير.eg,أو إس إن موفيز بريميير.eg,PASS,100,1,7,13.33,13.33,0,0,0.0,100.0,100.0,eg,,,The Little Things,In the Heights
mena-other,أو إس إن موفيز كوميدي.eg,أو إس إن موفيز كوميدي.eg,PASS,100,1,26,46.42,46.42,0,0,0.0,100.0,100.0,eg,,,Aloha,Magic in the Moonlight
mena-other,أو إس إن موفيز هوليوود.eg,أو إس إن موفيز هوليوود.eg,PASS,100,1,8,14.5,14.5,0,0,0.0,100.0,100.0,eg,,,Wonder Woman 1984,Jane Got a Gun
mena-other,أو إس إن وان.eg,أو إس إن وان.eg,REVIEW,92,0,56,38.08,38.08,0,6,10.7,100.0,100.0,eg,,EMPTY_DESC=6(11%),Extended Family,Extended Family
mena-other,أو إس إن ياهلا أفلام.eg,أو إس إن ياهلا أفلام.eg,PASS,100,1,28,46.58,46.58,0,0,92.9,7.1,100.0,eg,,,تسليم أهالي,ابن الحاج أحمد
mena-other,أو إس إن ياهلا بالعربي.eg,أو إس إن ياهلا بالعربي.eg,REVIEW,92,0,53,45.5,45.5,0,0,0.0,100.0,100.0,eg,,LOW_TITLE_DIVERSITY=15%,Deep in Love,Cranberry Sorbet
mena-other,أو إس إن ياهلا.eg,أو إس إن ياهلا.eg,REVIEW,92,0,60,44.75,44.75,0,0,100.0,0.0,100.0,eg,,LOW_TITLE_DIVERSITY=15%,وأنا أحبك بعد,الكبير أوي ج7
mena-other,أو إٍس إن ناو.eg,أو إٍس إن ناو.eg,REVIEW,92,0,49,37.58,37.58,0,6,12.2,100.0,100.0,eg,,EMPTY_DESC=6(12%),Red Bull Driftbrothers,برنامج واقعي The Final Pitch: Dubai
mena-other,إس بي سي.eg,إس بي سي.eg,REVIEW,92,0,15,15.0,15.0,0,4,100.0,0.0,100.0,eg,,EMPTY_DESC=4(27%),ولاد ناس,برنامج مطبخ ضحي
mena-other,إم بي سي 2.eg,إم بي سي 2.eg,REVIEW,92,0,32,44.5,44.5,0,3,18.8,90.6,100.0,eg,,EMPTY_DESC=3(9%),Batman Begins,The Man from U.N.C.L.E
mena-other,إم بي سي 3.eg,إم بي سي 3.eg,REVIEW,92,0,89,44.5,44.5,0,4,13.5,86.5,100.0,eg,,EMPTY_DESC=4(4%),برنامج أهلا سمسم,"Coconut, the Little Dragon"
mena-other,إم بي سي 4.eg,إم بي سي 4.eg,REVIEW,92,0,54,44.83,44.83,0,4,42.6,59.3,100.0,eg,,EMPTY_DESC=4(7%),Güller ve Günahlar,إش إش
mena-other,إم بي سي 5.eg,إم بي سي 5.eg,REVIEW,92,0,52,45.08,45.08,0,9,69.2,30.8,100.0,eg,,EMPTY_DESC=9(17%),Vanshaj,بصراحة مع
mena-other,إم بي سي أكشن.eg,إم بي سي أكشن.eg,REVIEW,92,0,46,46.0,46.0,0,26,76.1,76.1,100.0,eg,,EMPTY_DESC=26(57%),أكشن مع وليد,برنامج bear grylls
mena-other,إم بي سي العراق.eg,إم بي سي العراق.eg,REVIEW,92,0,52,45.42,45.42,0,3,76.9,23.1,100.0,eg,,EMPTY_DESC=3(6%),عائلتي تربح,النويلاتي
mena-other,إم بي سي بوليوود.eg,إم بي سي بوليوود.eg,PASS,100,1,33,45.75,45.75,0,0,12.1,87.9,100.0,eg,,,Parineetii,Mannat: Harr Khushi Paane Ki
mena-other,إم بي سي دراما.eg,إم بي سي دراما.eg,PASS,100,1,45,45.0,45.0,0,0,80.0,20.0,100.0,eg,,,باب الحارة ج3,المداح ج2: أسطورة الوادي
mena-other,إم بي سي ماكس.eg,إم بي سي ماكس.eg,REVIEW,92,0,33,46.17,46.17,0,5,18.2,97.0,100.0,eg,,EMPTY_DESC=5(15%),New Year's Eve,Crazy Stupid Love
mena-other,إم بي سي مصر 2.eg,إم بي سي مصر 2.eg,REVIEW,92,0,41,45.0,45.0,0,4,82.9,17.1,100.0,eg,,EMPTY_DESC=4(10%),قصر النيل,صباحك مصري
mena-other,إم بي سي مصر دراما.eg,إم بي سي مصر دراما.eg,REVIEW,92,0,54,44.58,44.58,0,0,83.3,16.7,100.0,eg,,LOW_TITLE_DIVERSITY=11%,فكرة بمليون جنيه,ع الحلوة والمرة
mena-other,إم بي سي مصر.eg,إم بي سي مصر.eg,PASS,100,1,38,46.42,46.42,0,0,76.3,23.7,100.0,eg,,,الحكاية مع عمرو أديب,كلام الناس
mena-other,إم بي سي.eg,إم بي سي.eg,REVIEW,92,0,53,44.5,44.5,0,6,84.9,18.9,100.0,eg,,EMPTY_DESC=6(11%),علي كلاي,النويلاتي
mena-other,إم تي في.eg,إم تي في.eg,REVIEW,92,0,53,44.58,44.58,0,32,88.7,13.2,100.0,eg,,EMPTY_DESC=32(60%),فترة دينية,Six of Us
mena-other,ال تي في.eg,ال تي في.eg,REVIEW,92,0,14,14.0,14.0,0,4,100.0,14.3,100.0,eg,,EMPTY_DESC=4(29%),كذب أبيض,عطر الشام ج1
mena-other,ال دي سي.eg,ال دي سي.eg,REVIEW,92,0,36,38.0,38.0,0,16,100.0,13.9,100.0,eg,,EMPTY_DESC=16(44%),برنامج شمس الصباح,نهاركم سعيد
mena-other,الأولى المغربية.eg,الأولى المغربية.eg,REVIEW,92,0,64,44.83,44.83,0,33,78.1,0.0,100.0,eg,,EMPTY_DESC=33(52%),وثائقي أمازيغي,برنامج أماكن في الذاكرة
mena-other,التلفزيون العربي 2.eg,التلفزيون العربي 2.eg,REVIEW,92,0,54,45.0,45.0,0,46,100.0,5.6,100.0,eg,,EMPTY_DESC=46(85%),برنامج افضل فنون العمارة,برنامج عالم البهارات
mena-other,الثانية.eg,الثانية.eg,REVIEW,92,0,41,45.0,45.0,0,16,85.4,14.6,100.0,eg,,EMPTY_DESC=16(39%),خمسة ونص,برنامج صباح سوريا
mena-other,الحدث.ae,الحدث.ae,REVIEW,76,0,41,29.0,29.0,0,6,85.4,0.0,100.0,ae,,EMPTY_DESC=6(15%); REPEATED_TITLE=78%; LOW_TITLE_DIVERSITY=10%,03-10-2022,أخبار الحدث
mena-other,الرشيد.eg,الرشيد.eg,REVIEW,92,0,45,45.0,45.0,0,41,91.1,8.9,100.0,eg,,EMPTY_DESC=41(91%),برنامج مع مصطفي لطيف,برنامج يوم جديد
mena-other,الشارقة.eg,الشارقة.eg,REVIEW,92,0,21,13.58,13.58,0,18,100.0,0.0,100.0,eg,,EMPTY_DESC=18(86%),برنامج صباح الشارقة,برنامج فتاوى
mena-other,الشروق الجزائرية.eg,الشروق الجزائرية.eg,REVIEW,92,0,41,40.0,40.0,0,22,70.7,29.3,100.0,eg,,EMPTY_DESC=22(54%),رسوم متحركة,برنامج صباح الشروق
mena-other,الوسط.eg,الوسط.eg,REVIEW,92,0,55,43.75,44.75,0,42,90.9,9.1,100.0,eg,,EMPTY_DESC=42(76%),برنامج تريندينج,عملة نادرة
mena-other,ان ايتش كي الدولي.ps,ان ايتش كي الدولي.ps,REVIEW,92,0,117,41.48,41.48,0,117,0.0,100.0,0.0,ps,,EMPTY_DESC=117(100%),The Factory Wonders,Time-lapse Japan
mena-other,اﻹمارات.eg,اﻹمارات.eg,REVIEW,92,0,54,39.5,39.5,0,20,100.0,0.0,100.0,eg,,EMPTY_DESC=20(37%),برنامج صباح الإمارات,عين الذيب
mena-other,بي إن سيريس إتش دي 2.eg,بي إن سيريس إتش دي 2.eg,PASS,100,1,16,13.92,13.92,0,0,0.0,100.0,100.0,eg,,,Black Clover S3,NCIS: Sydney S3
mena-other,بي إن سيريس.eg,بي إن سيريس.eg,PASS,100,1,14,14.0,14.0,0,0,0.0,85.7,100.0,eg,,,Shark Tank,Matlock S2
mena-other,بي إن موفيز أكشن.eg,بي إن موفيز أكشن.eg,PASS,100,1,25,47.27,47.27,0,0,0.0,100.0,100.0,eg,,,Men in Black: International,My Nanny Stole My Life
mena-other,بي إن موفيز بريمير.eg,بي إن موفيز بريمير.eg,PASS,100,1,24,45.27,45.27,0,0,0.0,100.0,100.0,eg,,,Force of Nature: The Dry 2,Adulthood
mena-other,بي إن موفيز دراما.eg,بي إن موفيز دراما.eg,PASS,100,1,24,44.48,44.48,0,0,0.0,100.0,100.0,eg,,,The Addams Family,Forrest Gump
mena-other,بي إن موفيز فاميلي.eg,بي إن موفيز فاميلي.eg,PASS,100,1,29,48.02,48.02,0,0,0.0,100.0,100.0,eg,,,Paddington in Peru,Are We Done Yet?
mena-other,بي بي سي وورلد نيوز.ps,بي بي سي وورلد نيوز.ps,REVIEW,84,0,106,41.48,41.48,0,106,0.0,100.0,0.0,ps,,EMPTY_DESC=106(100%); LOW_TITLE_DIVERSITY=17%,Business Today,Tech Now
mena-other,تن.eg,تن.eg,REVIEW,92,0,43,44.5,44.5,0,27,100.0,0.0,100.0,eg,,EMPTY_DESC=27(63%),برنامج,بالورقة والقلم
mena-other,دبي.eg,دبي.eg,REVIEW,92,0,44,37.0,37.0,0,20,77.3,25.0,100.0,eg,,EMPTY_DESC=20(45%),قيد مجهول,برنامج دروب
mena-other,دي إم سي.eg,دي إم سي.eg,REVIEW,84,0,20,35.33,35.33,0,9,100.0,0.0,100.0,eg,,LONG_GT_6H=1; EMPTY_DESC=9(45%),حفل غنائي,فيلم عربي
mena-other,رؤيا.eg,رؤيا.eg,REVIEW,92,0,36,46.0,46.0,0,10,100.0,0.0,100.0,eg,,EMPTY_DESC=10(28%),دنيا يا دنيا,مطبخ رؤيا
mena-other,روتانا سينما.eg,روتانا سينما.eg,PASS,100,1,23,42.0,42.0,0,0,100.0,0.0,100.0,eg,,,عفريت ترانزيت,عسل إسود
mena-other,زي ألوان.eg,زي ألوان.eg,PASS,100,1,14,14.0,14.0,0,0,21.4,78.6,100.0,eg,,,Lakshmi's Lucky Destiny,Sunflower
mena-other,ستار ورلد.eg,ستار ورلد.eg,REVIEW,92,0,16,14.42,14.42,0,1,6.2,100.0,100.0,eg,,EMPTY_DESC=1(6%),برنامج Next Level Chef,MasterChef Australia S15
mena-other,سما دبي.eg,سما دبي.eg,REVIEW,92,0,55,45.0,45.0,0,26,100.0,0.0,100.0,eg,,EMPTY_DESC=26(47%),سنوات الجريش,برنامج عليكم بالعافية
mena-other,عمان.eg,عمان.eg,REVIEW,92,0,84,45.5,45.5,0,45,85.7,14.3,100.0,eg,,EMPTY_DESC=45(54%),برنامج قهوة الصباح,نشرة أخبار الحادية عشر
mena-other,قناة العاصوف.ae,قناة العاصوف.ae,REVIEW,92,0,8,5.82,5.82,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=5.8h,العاصوف الموسم 3 الحلقة 15,العاصوف الموسم 3 الحلقة 16
mena-other,قناة الكبير أوي.ae,قناة الكبير أوي.ae,REVIEW,92,0,12,5.78,5.78,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=5.8h,الكبير أوي الموسم 7 الحلقة 30,الكبير الموسم 1 الحلقة 1
mena-other,قناة اللعبة.ae,قناة اللعبة.ae,PASS,100,1,47,28.77,28.77,0,0,100.0,0.0,100.0,ae,,,اللعبة: دوري الأبطال موسم 4 حلقة 9,اللعبة: دوري الأبطال موسم 4 حلقة 10
mena-other,قناة طاش.ae,قناة طاش.ae,REVIEW,92,0,10,5.7,5.7,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=5.7h,طاش ما طاش موسم 17 حلقة 20,طاش ما طاش موسم 17 حلقة 21
mena-other,قناة مسرح مصر.ae,قناة مسرح مصر.ae,REVIEW,92,0,4,5.27,5.27,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=5.3h,مسرح مصر الموسم 4 الحلقة 20,مسرح مصر الموسم 1 الحلقة 17
mena-other,ميكس وان.eg,ميكس وان.eg,REVIEW,92,0,41,45.0,45.0,0,7,46.3,53.7,100.0,eg,,EMPTY_DESC=7(17%),كيد النسا ج1,Forbidden Love
mena-other,ميكس.eg,ميكس.eg,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,eg,NO_PROGRAMMES,,,
mena-other,ناصر القصبي.ae,ناصر القصبي.ae,PASS,100,1,37,28.22,28.22,0,0,100.0,0.0,100.0,ae,,,ابو الملايين موسم 1 حلقة 5,ابو الملايين موسم 1 حلقة 6
mena-other,نتورك بالعربية.eg,نتورك بالعربية.eg,PASS,100,1,45,45.0,45.0,0,0,0.0,100.0,100.0,eg,,,The Amazing World of Gumball S1,Ben 10 S1
mena-other,نسمة.eg,نسمة.eg,REVIEW,92,0,47,40.42,40.42,0,31,70.2,29.8,100.0,eg,,EMPTY_DESC=31(66%),برنامج تيمو,برنامج البازار
mena-other,وان دراما.eg,وان دراما.eg,PASS,100,1,14,14.0,14.0,0,0,0.0,100.0,100.0,eg,,,Cherry Season,My Siblings
mena-other,وان موفيز.eg,وان موفيز.eg,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,eg,NO_PROGRAMMES,,,
