shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
mena-other,RTArabic.ru@SD,RT Arabic,REVIEW,84,0,136,38.0,38.0,0,0,100.0,48.5,100.0,,,SHORT_LT_2M=11; LOW_TITLE_DIVERSITY=10%,الأخبار,RT Arabic
mena-other,Samira.HD.ae,Samira HD,REVIEW,84,0,33,49.25,49.25,0,33,0.0,100.0,0.0,ae,,LONG_GT_6H=2; EMPTY_DESC=33(100%),Special Dishes With Baya,Seafood Mix
mena-other,SERIES1 DIGITAL.qa,SERIES1 DIGITAL.qa,REVIEW,92,0,47,40.1,42.0,0,47,93.6,93.6,0.0,qa,,EMPTY_DESC=47(100%),E7 | S3 إن سي آي إس: سيدني,| S1
mena-other,SERIES2 DIGITAL.qa,SERIES2 DIGITAL.qa,REVIEW,92,0,42,40.0,42.0,0,42,95.2,66.7,0.0,qa,,EMPTY_DESC=42(100%),مزاد الشر,E2 | S1 سراب
mena-other,SmartZone.sa,SmartZone.sa,REVIEW,84,0,43,43.0,43.0,0,0,0.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,SmartZone,SmartZone
mena-other,Space Toon.sa,Space Toon.sa,PASS,100,1,91,42.25,42.25,0,0,100.0,0.0,100.0,sa,,,بينوكيو والأصدقاء,دورايمون
mena-other,Sport 24.sa,Sport 24.sa,PASS,100,1,43,43.0,43.0,0,0,100.0,0.0,100.0,sa,,,تجار المملكة,سيكرتس أوف سكسيس
mena-other,Sports.First.ae,Sports First,REVIEW,92,0,216,46.5,48.25,0,216,0.0,100.0,0.0,ae,,EMPTY_DESC=216(100%),UK Strongest Man Ep 9 pt 1,UK Strongest Man Ep 9 pt 2
mena-other,Star Action.sa,Star Action.sa,PASS,100,1,26,44.5,44.5,0,0,100.0,3.8,100.0,sa,,,ديدكتف نايت: روغ,المحقق نايت: الاستقلال
mena-other,Star Movies HD.sa,Star Movies HD.sa,PASS,100,1,24,43.33,43.33,0,0,100.0,0.0,100.0,sa,,,ذا إنفورسر,سبنسر
mena-other,Star World HD.sa,Star World HD.sa,PASS,100,1,49,43.25,43.25,0,0,100.0,0.0,100.0,sa,,,ترانسبلانت:ديسيجينس,ويلّ ترينت:ذِس كِدز غَنّا بي أولرايت
mena-other,stc tv cinema.sa,stc tv cinema.sa,PASS,100,1,25,42.83,42.83,0,0,100.0,0.0,100.0,sa,,,نادي الرجال السري,قابل للكسر
mena-other,stc tv drama.sa,stc tv drama.sa,PASS,100,1,57,42.75,42.75,0,0,100.0,0.0,100.0,sa,,,مملكة الحرير:الملك الصغير,بطن وظهر:تفريغ الغضب
mena-other,stc tv family.sa,stc tv family.sa,PASS,100,1,72,43.5,43.5,0,0,100.0,0.0,100.0,sa,,,ماستر سباي,عساف:بير ساج
mena-other,stc tv sports 1 HD.sa,stc tv sports 1 HD.sa,PASS,100,1,26,43.58,43.58,0,0,73.1,26.9,100.0,sa,,,بولونيا × ساسولو 2026/27,يوفنتوس × ميلان 2026/27
mena-other,stc tv sports HD.sa,stc tv sports HD.sa,PASS,100,1,27,42.75,42.75,0,0,74.1,25.9,100.0,sa,,,ساسولو × يوفنتوس 2026/27,أتالانتا × ساسولو 2026/27
mena-other,STV1 HD.sa,STV1 HD.sa,REVIEW,92,0,71,46.92,46.92,0,71,100.0,0.0,0.0,sa,,EMPTY_DESC=71(100%),تجربة فريدة,رجال عبدالعزيز
mena-other,TCM.sa,TCM.sa,PASS,100,1,23,43.25,43.25,0,0,100.0,0.0,100.0,sa,,,باتمان بيغينز,بليزينغ سادلس
mena-other,TeN TV.eg,TeN TV.eg,REVIEW,92,0,41,44.5,44.5,0,41,70.7,29.3,0.0,eg,,EMPTY_DESC=41(100%),برنامج صحتين,برنامج بيت دعاء
mena-other,TFC HD.sa,TFC HD.sa,REVIEW,92,0,14,13.75,13.75,0,14,92.9,7.1,0.0,sa,,EMPTY_DESC=14(100%),2 غود تو بي ترو,تي في باترول
mena-other,Thikrayat Tv.eg,Thikrayat Tv.eg,REVIEW,92,0,53,44.5,44.5,0,53,34.0,66.0,0.0,eg,,EMPTY_DESC=53(100%),برنامج الإجازة والصيف,برنامج أديب من بلادي
mena-other,TLCArabia.us@SD,TLC HD,PASS,100,1,50,38.63,38.63,0,0,100.0,0.0,100.0,,,,ذا فاميلي تشانتيل:ستظهر الحقيقة,موست إكستريم هيومانس
mena-other,Travel.sa,Travel.sa,PASS,100,1,43,43.0,43.0,0,0,100.0,0.0,100.0,sa,,,خوارق رفعت عنها السرية:كاتل ماتيليشن ميستري,خوارق رفعت عنها السرية:إيليان كافْر-آب
mena-other,TRT.Arabiya.ae,TRT Arabiya,REVIEW,84,0,72,38.0,38.0,0,72,0.0,100.0,0.0,ae,,EMPTY_DESC=72(100%); LOW_TITLE_DIVERSITY=17%,We Have A Stop,Beyond The Story
mena-other,TRT.World.ae,TRT World,REVIEW,84,0,92,48.5,48.5,0,92,0.0,100.0,0.0,ae,,EMPTY_DESC=92(100%); LOW_TITLE_DIVERSITY=17%; DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Newshour,Business News
mena-other,TV5.Monde.ae,TV5 Monde,REVIEW,84,0,71,46.93,49.15,1,71,5.6,100.0,0.0,ae,,EMPTY_DESC=71(100%); GAPS_GT_2H=1/TOTAL=2.2h,TOUT LE MONDE VEUT PRENDRE SA PLACE,LE JOURNAL DE LA RTBF
mena-other,Utv.eg,Utv.eg,REVIEW,92,0,11,10.0,10.0,0,11,63.6,36.4,0.0,eg,,EMPTY_DESC=11(100%),The Web,أخبار
mena-other,World.Fishing.Network.ae,World Fishing Network,REVIEW,92,0,97,47.52,48.48,0,97,0.0,100.0,0.0,ae,,EMPTY_DESC=97(100%),Lake Murray Largemouth Beatdown,Snookin' Around
mena-other,Wousta from Al Dhaid.sa,Wousta from Al Dhaid.sa,REVIEW,84,0,43,43.0,43.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,الوسطى من الذيد,الوسطى من الذيد
mena-other,WTV.eg,WTV.eg,REVIEW,92,0,60,44.5,45.5,0,60,78.3,21.7,0.0,eg,,EMPTY_DESC=60(100%),فيلم,المعنقر
mena-other,Zee Aflam.sa,Zee Aflam.sa,PASS,100,1,25,45.0,45.0,0,0,100.0,0.0,100.0,sa,,,علي,مام
mena-other,Zee Alwan.sa,Zee Alwan.sa,PASS,100,1,43,43.0,43.0,0,0,100.0,0.0,100.0,sa,,,حياة قلبي:الحلقة 68,رحلة لاكشمي:الحلقة 43
mena-other,Zekrayat.sa,Zekrayat.sa,PASS,100,1,51,42.5,42.5,0,0,100.0,0.0,100.0,sa,,,ليالي السمر,اختلاف على الهوا
mena-other,أبو ظبي.eg,أبو ظبي.eg,REVIEW,92,0,13,11.0,11.0,0,6,84.6,23.1,100.0,eg,,EMPTY_DESC=6(46%),نشرة الاخبار,عوالم خفية
mena-other,أو إس إن شو كايس.eg,أو إس إن شو كايس.eg,PASS,100,1,61,41.0,41.0,0,0,0.0,100.0,100.0,eg,,,Unscripted,Lucky Louie
mena-other,أو إس إن فاميلي موفيز.eg,أو إس إن فاميلي موفيز.eg,PASS,100,1,6,9.25,9.25,0,0,0.0,100.0,100.0,eg,,,The Lego Movie 2: The Second Part,Louis & Luca - The Big Cheese Race
mena-other,أو إس إن كرايم.eg,أو إس إن كرايم.eg,REVIEW,92,0,48,41.42,41.42,0,0,0.0,100.0,100.0,eg,,LOW_TITLE_DIVERSITY=17%,Major Crimes S2,The Mentalist S7
mena-other,أو إس إن كوميدي.eg,أو إس إن كوميدي.eg,REVIEW,92,0,76,33.83,33.83,0,0,0.0,100.0,100.0,eg,,LOW_TITLE_DIVERSITY=10%,2 Broke Girls S6,Friends S9
mena-other,أو إس إن كيدز.eg,أو إس إن كيدز.eg,PASS,100,1,45,10.62,10.62,0,0,4.4,95.6,100.0,eg,,,Tee and Mo,The Croods: Family Tree S2
mena-other,أو إس إن موفيز أكشن.eg,أو إس إن موفيز أكشن.eg,PASS,100,1,5,9.92,9.92,0,0,0.0,100.0,100.0,eg,,,Dunkirk,Godzilla
mena-other,أو إس إن موفيز بريميير.eg,أو إس إن موفيز بريميير.eg,PASS,100,1,6,11.25,11.25,0,0,0.0,100.0,100.0,eg,,,In the Heights,The Mystery of Her
mena-other,أو إس إن موفيز كوميدي.eg,أو إس إن موفيز كوميدي.eg,PASS,100,1,23,41.25,41.25,0,0,0.0,100.0,100.0,eg,,,Runaway Bride,Leap Year
mena-other,أو إس إن موفيز هوليوود.eg,أو إس إن موفيز هوليوود.eg,PASS,100,1,6,10.5,10.5,0,0,0.0,100.0,100.0,eg,,,Duchess,Million Dollar Baby
mena-other,أو إس إن وان.eg,أو إس إن وان.eg,REVIEW,92,0,50,34.83,34.83,0,6,12.0,100.0,100.0,eg,,EMPTY_DESC=6(12%),Suits LA,برنامج واقعي The Voice 28
mena-other,أو إس إن ياهلا أفلام.eg,أو إس إن ياهلا أفلام.eg,PASS,100,1,26,43.0,43.0,0,0,92.3,7.7,100.0,eg,,,أنا لحبيبي,شماريخ
mena-other,أو إس إن ياهلا بالعربي.eg,أو إس إن ياهلا بالعربي.eg,REVIEW,92,0,48,41.5,41.5,0,0,0.0,100.0,100.0,eg,,LOW_TITLE_DIVERSITY=17%,Cranberry Sorbet,Deep in Love
mena-other,أو إس إن ياهلا.eg,أو إس إن ياهلا.eg,REVIEW,92,0,56,41.58,41.58,0,0,100.0,0.0,100.0,eg,,LOW_TITLE_DIVERSITY=16%,وحوش ج2,تقدير الاحتياج ج2
mena-other,أو إٍس إن ناو.eg,أو إٍس إن ناو.eg,REVIEW,92,0,43,33.75,33.75,0,5,11.6,100.0,100.0,eg,,EMPTY_DESC=5(12%),The Great House Giveaway S2,برنامج واقعي The Final Pitch: Dubai
mena-other,إس بي سي.eg,إس بي سي.eg,REVIEW,92,0,11,11.0,11.0,0,3,100.0,0.0,100.0,eg,,EMPTY_DESC=3(27%),قيد عائلي,بعد النهاية
mena-other,إم بي سي 2.eg,إم بي سي 2.eg,REVIEW,92,0,31,42.0,42.0,0,3,19.4,90.3,100.0,eg,,EMPTY_DESC=3(10%),The Man from U.N.C.L.E,Films & Stars
mena-other,إم بي سي 3.eg,إم بي سي 3.eg,REVIEW,92,0,82,41.0,41.0,0,3,12.2,87.8,100.0,eg,,EMPTY_DESC=3(4%),PAW Patrol,برنامج أهلا سمسم
mena-other,إم بي سي 4.eg,إم بي سي 4.eg,REVIEW,92,0,50,41.42,41.42,0,4,42.0,60.0,100.0,eg,,EMPTY_DESC=4(8%),وسط البلد,I Am Mother S2
mena-other,إم بي سي 5.eg,إم بي سي 5.eg,REVIEW,92,0,50,42.42,42.42,0,9,70.0,30.0,100.0,eg,,EMPTY_DESC=9(18%),تحت سابع أرض,الهيبة: راس الجبل
mena-other,إم بي سي أكشن.eg,إم بي سي أكشن.eg,REVIEW,92,0,43,42.5,42.5,0,25,76.7,76.7,100.0,eg,,EMPTY_DESC=25(58%),أكشن مع وليد,Ridiculousness
mena-other,إم بي سي العراق.eg,إم بي سي العراق.eg,REVIEW,92,0,47,41.42,41.42,0,3,78.7,21.3,100.0,eg,,EMPTY_DESC=3(6%),عودة خالتي,عائلتي تربح
mena-other,إم بي سي بوليوود.eg,إم بي سي بوليوود.eg,PASS,100,1,29,41.25,41.25,0,0,10.3,89.7,100.0,eg,,,Yeh Rishta Kya Kehlata Hai,Parineetii
mena-other,إم بي سي دراما.eg,إم بي سي دراما.eg,PASS,100,1,41,41.0,41.0,0,0,78.0,22.0,100.0,eg,,,Three Kingdoms,اللعبة 2: ليفل الوحش
mena-other,إم بي سي ماكس.eg,إم بي سي ماكس.eg,REVIEW,92,0,31,42.17,42.17,0,5,19.4,96.8,100.0,eg,,EMPTY_DESC=5(16%),Hollywood Buzz,The Amazing Spider-Man 2
mena-other,إم بي سي مصر 2.eg,إم بي سي مصر 2.eg,REVIEW,92,0,38,41.5,41.5,0,4,84.2,15.8,100.0,eg,,EMPTY_DESC=4(11%),صلة رحم,سك على إخواتك
mena-other,إم بي سي مصر دراما.eg,إم بي سي مصر دراما.eg,REVIEW,92,0,50,41.33,41.33,0,0,82.0,18.0,100.0,eg,,LOW_TITLE_DIVERSITY=12%,أفراح إبليس ج2,Bahar
mena-other,إم بي سي مصر.eg,إم بي سي مصر.eg,PASS,100,1,35,41.85,41.85,0,0,74.3,25.7,100.0,eg,,,الست موناليزا,أهلا بالستات
mena-other,إم بي سي.eg,إم بي سي.eg,REVIEW,92,0,50,41.0,41.0,0,6,84.0,20.0,100.0,eg,,EMPTY_DESC=6(12%),من كثر حبي لك,ست شباب
mena-other,إم تي في.eg,إم تي في.eg,REVIEW,92,0,49,41.0,41.0,0,29,89.8,12.2,100.0,eg,,EMPTY_DESC=29(59%),برنامج,أخبار
mena-other,ال دي سي.eg,ال دي سي.eg,REVIEW,92,0,34,34.5,34.5,0,15,100.0,14.7,100.0,eg,,EMPTY_DESC=15(44%),برنامج صباحي morning talk,فيديو كليبات
mena-other,الأولى المغربية.eg,الأولى المغربية.eg,REVIEW,92,0,60,41.0,41.0,0,30,76.7,0.0,100.0,eg,,EMPTY_DESC=30(50%),برنامج اسرتي,المدير العام
mena-other,التلفزيون العربي 2.eg,التلفزيون العربي 2.eg,REVIEW,92,0,49,41.0,41.0,0,41,100.0,6.1,100.0,eg,,EMPTY_DESC=41(84%),برنامج ضفاف,برنامج افضل فنون العمارة
mena-other,الحدث.ae,الحدث.ae,REVIEW,76,0,36,26.0,26.0,0,3,91.7,0.0,100.0,ae,,EMPTY_DESC=3(8%); REPEATED_TITLE=83%; LOW_TITLE_DIVERSITY=11%,ستوديو الحدث,أخبار الحدث
mena-other,المحور.eg,المحور.eg,REVIEW,92,0,8,10.0,10.0,0,4,100.0,0.0,100.0,eg,,EMPTY_DESC=4(50%); DUPLICATE_TIMELINE_GROUP=2,برنامج مطبخك عندنا,برنامج الحياة أخلاق
mena-other,النهار دراما.eg,النهار دراما.eg,REVIEW,92,0,41,41.0,41.0,0,0,100.0,0.0,100.0,eg,,LOW_TITLE_DIVERSITY=15%,ستهم,الضوء الشارد
mena-other,الوسط.eg,الوسط.eg,REVIEW,92,0,52,41.25,42.25,0,40,90.4,9.6,100.0,eg,,EMPTY_DESC=40(77%),فيلم,المعنقر
mena-other,ان ايتش كي الدولي.ps,ان ايتش كي الدولي.ps,REVIEW,92,0,105,37.98,37.98,0,105,0.0,100.0,0.0,ps,,EMPTY_DESC=105(100%),NHK Newsline,Journeys in Japan
mena-other,اﻹمارات.eg,اﻹمارات.eg,REVIEW,92,0,49,35.5,35.5,0,17,100.0,0.0,100.0,eg,,EMPTY_DESC=17(35%),كنا أمس,ص. ب. 1003
mena-other,بي إن سيريس إتش دي 2.eg,بي إن سيريس إتش دي 2.eg,PASS,100,1,12,10.42,10.42,0,0,0.0,100.0,100.0,eg,,,From,Your Honor
mena-other,بي إن سيريس.eg,بي إن سيريس.eg,PASS,100,1,10,10.0,10.0,0,0,0.0,90.0,100.0,eg,,,Yellowjackets S2,Outlander S3
mena-other,بي إن موفيز أكشن.eg,بي إن موفيز أكشن.eg,PASS,100,1,23,43.75,43.75,0,0,0.0,100.0,100.0,eg,,,Reawakening,Star Trek
mena-other,بي إن موفيز بريمير.eg,بي إن موفيز بريمير.eg,PASS,100,1,22,41.5,41.5,0,0,0.0,100.0,100.0,eg,,,Dear Santa,Legends of the Condor Heroes: The Gallants
mena-other,بي إن موفيز دراما.eg,بي إن موفيز دراما.eg,PASS,100,1,23,42.77,42.77,0,0,0.0,100.0,100.0,eg,,,Forrest Gump,A Beautiful Mind
mena-other,بي إن موفيز فاميلي.eg,بي إن موفيز فاميلي.eg,PASS,100,1,26,44.0,44.0,0,0,0.0,100.0,100.0,eg,,,Goosebumps,The Smurfs
mena-other,بي بي سي وورلد نيوز.ps,بي بي سي وورلد نيوز.ps,REVIEW,84,0,96,37.98,37.98,0,96,0.0,100.0,0.0,ps,,EMPTY_DESC=96(100%); LOW_TITLE_DIVERSITY=19%,BBC News,BBC News
mena-other,تن.eg,تن.eg,REVIEW,92,0,39,41.0,41.0,0,26,100.0,0.0,100.0,eg,,EMPTY_DESC=26(67%),برنامج صحتين,برنامج بيت دعاء
mena-other,دبي.eg,دبي.eg,REVIEW,92,0,40,33.5,33.5,0,19,75.0,27.5,100.0,eg,,EMPTY_DESC=19(48%),برنامج من سيربح المليون,أخبار الإمارات
mena-other,دي إم سي.eg,دي إم سي.eg,REVIEW,84,0,20,35.33,35.33,0,9,100.0,0.0,100.0,eg,,LONG_GT_6H=1; EMPTY_DESC=9(45%),حفل غنائي,فيلم عربي
mena-other,رؤيا.eg,رؤيا.eg,REVIEW,92,0,34,41.5,41.5,0,10,100.0,0.0,100.0,eg,,EMPTY_DESC=10(29%),كرڤان,نقطة انتهى
mena-other,روتانا سينما.eg,روتانا سينما.eg,PASS,100,1,21,38.0,38.0,0,0,100.0,0.0,100.0,eg,,,مهمة صعبة جدا,هيبتا: المحاضرة الأخيرة
mena-other,ستار ورلد.eg,ستار ورلد.eg,PASS,100,1,12,10.67,10.67,0,0,0.0,100.0,100.0,eg,,,Transplant S4,Will Trent S3
mena-other,عمان.eg,عمان.eg,REVIEW,92,0,78,41.42,41.42,0,40,84.6,15.4,100.0,eg,,EMPTY_DESC=40(51%),أخبار الثانية,Hudson and Rex S3
mena-other,قناة العاصوف.ae,قناة العاصوف.ae,REVIEW,92,0,3,2.18,2.18,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=2.2h,العاصوف الموسم 3 الحلقة 20,العاصوف الموسم 3 الحلقة 18
mena-other,قناة الكبير أوي.ae,قناة الكبير أوي.ae,REVIEW,92,0,4,1.73,1.73,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=1.7h,الكبير الموسم 1 الحلقة 8,الكبير الموسم 1 الحلقة 9
mena-other,قناة اللعبة.ae,قناة اللعبة.ae,PASS,100,1,41,25.05,25.05,0,0,100.0,0.0,100.0,ae,,,اللعبة: دوري الأبطال موسم 4 حلقة 8,اللعبة: دوري الأبطال موسم 4 حلقة 9
mena-other,قناة طاش.ae,قناة طاش.ae,REVIEW,92,0,4,2.17,2.17,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=2.2h,طاش ما طاش موسم 17 حلقة 26,طاش ما طاش موسم 17 حلقة 27
mena-other,قناة مسرح مصر.ae,قناة مسرح مصر.ae,REVIEW,92,0,2,2.55,2.55,0,0,100.0,0.0,100.0,ae,,SPARSE_COVERAGE=2.5h,مسرح مصر الموسم 5 الحلقة 9,مسرح مصر الموسم 5 الحلقة 7
mena-other,قناة مصر الأولى.eg,قناة مصر الأولى.eg,REVIEW,92,0,33,34.0,34.0,0,18,100.0,0.0,100.0,eg,,EMPTY_DESC=18(55%),برنامج من ماسبيرو,فوق مستوى الشبهات
mena-other,ميكس وان.eg,ميكس وان.eg,REVIEW,92,0,37,41.0,41.0,0,7,45.9,54.1,100.0,eg,,EMPTY_DESC=7(19%),برنامج مطبخ ميكس,Wounded Birds
mena-other,ناصر القصبي.ae,ناصر القصبي.ae,PASS,100,1,32,24.4,24.4,0,0,100.0,0.0,100.0,ae,,,ابو الملايين موسم 1 حلقة 10,ابو الملايين موسم 1 حلقة 11
mena-other,نايل دراما.eg,نايل دراما.eg,PASS,100,1,10,10.0,10.0,0,0,100.0,0.0,100.0,eg,,,فرقة ناجي عطا الله,طبيبة شرعية
mena-other,نايل لايف.eg,نايل لايف.eg,REVIEW,92,0,34,34.5,34.5,0,22,100.0,0.0,100.0,eg,,EMPTY_DESC=22(65%),برنامج أكلة لذيذة,إيه الأخبار؟
mena-other,نتورك بالعربية.eg,نتورك بالعربية.eg,PASS,100,1,41,41.0,41.0,0,0,0.0,100.0,100.0,eg,,,Teen Titans Go! S1,Regular Show S1
mena-other,وان دراما.eg,وان دراما.eg,PASS,100,1,11,11.0,11.0,0,0,0.0,100.0,100.0,eg,,,Uzak Sehir,Forbidden Love
mena-other,يو تي في.eg,يو تي في.eg,REVIEW,92,0,11,10.0,10.0,0,7,100.0,0.0,100.0,eg,,EMPTY_DESC=7(64%); DUPLICATE_TIMELINE_GROUP=2,عودة المنتقم,أخبار
